Agent_name,word,frequency
Wendy Church,delivery,2
Lawrence Phillips,provide,2
Sarah Keller,provided,2
Jacqueline Roberts,days,2
Scott Pierce,delivery,2
Jesse Shaffer,supportive,2
Brian Wall,question,2
Robert Miranda,delivery,2
Richard Oconnor,delivery,2
Rebecca Walker,delivery,2
Chad Wells,provided,2
Elizabeth Reid,days,2
Kathy Strong,days,2
Patrick Shelton,hi,2
Nathaniel Smith,delivery,2
Natalie Gonzales,delivery,2
Kristi Schultz,days,2
Lawrence Phillips,illiterate,2
Connor Jackson,supervisor,2
Melissa Nelson,supervisor,2
Karen Vasquez,himani,2
Micheal Morgan,days,2
Andrea Conley,days,2
Amber Brown,days,2
Kathy Decker DVM,immediately,2
Steven Buckley,delivery,2
Melissa Nelson,provide,2
Mike Fields,provide,2
Daniel Silva,surabhi,2
Nicholas Wright,provide,2
Timothy Huff,delivery,2
Laura Allen,day,2
Timothy Huber,delivery,2
Linda Foster,day,2
Rachel Smith,provide,2
Timothy Butler,delivery,2
Robert Cook,high,2
Teresa Gilbert,immediately,2
Scott Pierce,provide,2
Tammy Cochran,delivery,2
Tamara Washington,delivery,2
Rachel Parker,day,2
Mikayla Wright,immediately,2
Peter Lawrence,customers,2
Robert Lara,helpful,2
Andrea Wilkerson,proper,2
Kathryn Vasquez,didn,2
William Little MD,cover,2
Dawn Copeland,talking,2
David Meza MD,talking,2
Donna Jenkins,created,2
Laura Allen,didn,2
Erik Williams,helpful,2
Rachel Smith,information,2
Patricia Holmes,information,2
Cory Collins,talking,2
Gordon Jones,talked,2
Shirley Hayden,credited,2
Ricky Berger,cross,2
Jessica Daugherty,didn,2
Laura Pratt,culprit,2
Kristin Campbell,information,2
Stanley Moss,profile,2
Carla Anderson,talking,2
Jesse Blevins,curtain,2
Patrick Flores,didn,2
Douglas Tucker,talking,2
Timothy Scott,information,2
Virginia Mccormick,information,2
Tammy Cochran,products,2
Teresa Gilbert,products,2
Jennifer Vazquez,talking,2
Robert Cook,st,2
Jamie Smith,talking,2
Zachary Collins,products,2
Thomas Lewis,didn,2
Bradley Nelson,helpful,2
David Smith,coustomer,2
Erin Fischer,talking,2
Sharon Stephenson,didn,2
Erik Williams,talking,2
Brianna Brown PhD,helpful,2
Ronald Houston,didn,2
Melissa Grant,coustomer,2
Elizabeth Mills,talking,2
Elizabeth Garcia,talking,2
Caleb Allen,talking,2
Kenneth Ramos,information,2
Nicole Miranda,custember,2
Amanda Martinez,talking,2
Lisa Brennan,helpful,2
Alexa Mcpherson,talking,2
Luke Finley,helpful,2
Karen Carr,customers,2
Misty Castillo,helpful,2
Andrea Conley,information,2
Andrea Beck,information,2
Nicole Green,did,2
Lawrence Phillips,customers,2
Scott Pierce,proof,2
Charlotte Jacobs,inform,2
Nathan Young,proofs,2
Ricky Berger,helpful,2
Melissa Nelson,customers,2
Jeffrey Miller,talked,2
Jeffrey Byrd,talked,2
James Cunningham,talked,2
William Little MD,did,2
Andre Adams,talking,2
Justin Williamson,information,2
Kristin Adams,helpful,2
Brian Pugh,talking,2
Darren Watson,didn,2
Joshua Webb,information,2
Joshua Franklin,information,2
Bruce Smith,rd,2
Megan Smith,status,2
Jennifer Day,information,2
Ashley Espinoza,talking,2
Angie Jackson,promised,2
Kathy Decker DVM,helpful,2
Anthony Shaffer,customers,2
Anthony Shaffer,talking,2
Jacob Hester,information,2
Cathy Harris,customers,2
Ann English,talking,2
Christina Hines MD,customers,2
Amy Mendez,didn,2
Robert Cook,provided,2
Michael Larson,delivery,2
Anthony Hancock,problem,2
Brian Barrera,delivery,2
Carl Douglas,delivery,2
Christopher Jones,support,2
Haley Chambers DDS,quality,2
Kayla Wilson,support,2
Paul Johnson,deliver,2
Phillip Mccoy,deliver,2
Brian Wilson PhD,delivery,2
Brian Koch,delivery,2
Kathy Decker DVM,support,2
Cindy Stewart,support,2
Kathryn Vasquez,support,2
Kevin Walsh,quality,2
Laura Allen,quality,2
Karen Carr,support,2
Brenda Gillespie,delivery,2
Andrew Davis,delivered,2
Christopher Murphy,support,2
Mary Ross,quality,2
Carla Burke,delivery,2
Carla Morgan,delivery,2
Chad Nielsen,delivery,2
Joshua Webb,deliver,2
Matthew Miller,support,2
Matthew Grimes,support,2
Daniel Henderson,delivery,2
Mark Black,support,2
Lawrence Phillips,hours,2
Courtney Richardson,delivery,2
Melissa Nelson,delevery,2
Andre Adams,quality,2
Christopher Brown,delivery,2
Laura Farmer,support,2
Christian Armstrong,delivery,2
Laura Allen,support,2
Latoya Blair,support,2
Angie Jackson,deliver,2
Charlotte Jacobs,delivery,2
Kristen Olson,support,2
Joe Walls,deliver,2
Juan Moore,support,2
Cole Moore,support,2
Michael Brady,delivery,2
Rebecca Walker,delivering,2
Karen Schultz,delivered,2
Alisha Goodwin,delivery,2
Alicia Burton,delivery,2
Melissa Taylor,delivered,2
Jamie Burnett,support,2
James Chung,support,2
Jake Chapman,support,2
Jake Castro,support,2
Jacob Hester,hope,2
Joshua Bradshaw,support,2
Jacob Reynolds,support,2
Sandra Alvarado,delivered,2
Deborah Smith,support,2
Debra Brown,support,2
Scott Pierce,delivered,2
Donald Jordan,support,2
Evan Ramsey,support,2
Peter Lawrence,honest,2
Karen Martin,delivered,2
Daniel Murphy,support,2
Steven Wilson,quality,2
Jennifer Jones,support,2
Michelle Whitehead,quality,2
Joseph Harper,support,2
Colleen Savage,support,2
David Perez,delivered,2
David Rojas,delivered,2
John Mccall,support,2
Andrew Davis,delivery,2
Elijah Hoffman,delivered,2
John Adkins,support,2
Corey Brown,support,2
Andrea Rasmussen,delivery,2
Jessica Nixon,support,2
James Ford,delivered,2
James Lopez,delivered,2
Morgan Gomez,hope,2
Jennifer Morales,support,2
Scott Pierce,quality,2
Catherine Gibson,support,2
Darren Hoffman,delivery,2
Tony Jones,hours,2
Kelsey Garcia,delivery,2
Alexis Campbell,support,2
Thomas Lewis,support,2
Amanda Benjamin,support,2
Teresa Nolan,support,2
Amanda Martinez,support,2
Maxwell Castillo,query,2
Maria West,query,2
Stephen Lee,support,2
Amy Watson,support,2
Melissa Spence,support,2
Karen Schultz,delivery,2
Seth Williamson,support,2
Judith Wyatt,delivery,2
Joshua Webb,delivery,2
Sarah Watts,support,2
Brandon Goodwin,decrease,2
Brandon Goodwin,decreased,2
Joshua Ortiz,delivery,2
Jacob Hester,dealing,2
Timothy Huber,support,2
Michael Ruiz,query,2
Linda Foster,delivery,2
Samuel Blankenship,days,2
Linda Foster,supported,2
Melissa Nelson,delivery,2
Melanie Anderson,delivery,2
Matthew Lambert,delivery,2
Yesenia Bowers,support,2
Timothy Huff,days,2
Xavier Little,support,2
Mary Ross,delivery,2
Wendy Lang,support,2
Virginia Hoffman,support,2
Lance Case,id,2
Luke Finley,delivery,2
Tyler Duran,support,2
Travis Gardner,support,2
Lisa Lawrence,delivery,2
Adam Hernandez,support,2
Sarah Murray,support,2
Anthony Hancock,dedicated,2
Joshua Mccarthy,delivery,2
Amy Flores,hold,2
Nicole Cummings,support,2
Brandon Frost,support,2
Holly King,delivery,2
Natasha Hunter,support,2
Brandy Foley,support,2
William Little MD,purchase,2
Gregory Jackson,query,2
Brandy Shea,support,2
Misty Castillo,support,2
Christopher Schneider,purchased,2
Elizabeth Williams,query,2
Michelle Hart,support,2
Melvin Pace,hrs,2
Micheal Morgan,support,2
Natasha Hunter,delay,2
Dawn Porter,delivery,2
Melissa Taylor,support,2
Pamela Mendoza,support,2
Jasmine Maxwell,query,2
Sarah Becker,support,2
Paul Mack,support,2
Sara Moreno,support,2
Samuel Spencer,support,2
John Bailey,deducted,2
Samuel Hanson,support,2
Samantha Jones,support,2
Anthony Hancock,support,2
John Miller,delivery,2
Kayla Wilson,query,2
Robert Lewis,support,2
Jennifer Cox,purchase,2
Jason Wilson,defective,2
Jennifer Morales,delivery,2
Rachel Smith,support,2
Bethany Lee,support,2
Phillip Mccoy,support,2
Marcus Lynch,defective,2
Justin Williamson,human,2
Kathryn Vasquez,st,2
Margaret Prince,ing,2
Jennifer Morales,st,2
Kenneth Ramos,issue,2
David Weaver,thank,2
David Steele,thank,2
Jessica Cook,problem,2
Kim Barnes,issue,2
Tammy Gould,concern,2
Kevin Walsh,issue,2
Kevin Lane,issue,2
Michael Ruiz,solved,2
Kelsey Massey,issue,2
Joshua Ortiz,issue,2
Jonathan Wright,problem,2
Jordan Wilson,problem,2
Scott Pierce,reason,2
Rhonda Martin DVM,reason,2
Bruce Smith,thank,2
Juan Moore,issue,2
Joshua Bradshaw,problem,2
Brian Young,thank,2
Kristin Beasley,issue,2
Jennifer May,problem,2
Douglas Smith,thank,2
Kristin Adams,concern,2
Karen Martin,solved,2
Nathan Nguyen,issue,2
Joseph Padilla,thank,2
Mr. Daniel Carter,issue,2
Rebecca Walker,completely,2
Joe Chapman,thank,2
Kelly Thomas,solved,2
Kimberly Oliver,receive,2
Michael Gomez,issue,2
James Cunningham,thank,2
Kathy Stevenson,divyanshu,2
Laura Gonzales,solved,2
Haley Chambers DDS,thank,2
Jacqueline Glover,problem,2
Evan Ramsey,thank,2
Edward Taylor,thank,2
Kathryn Vasquez,concern,2
Joshua Stewart,issue,2
Joshua Day,issue,2
Joseph Harris,talking,2
Eric Smith,issue,2
Kimberly Oliver,problem,2
Jacob Hester,issue,2
Lawrence Phillips,th,2
Wayne Jimenez,solved,2
Mark Ruiz,connect,2
Erin Smith MD,issue,2
Wendy Lang,really,2
Erik Williams,issue,2
Kristina Gutierrez,problem,2
Joshua Bradshaw,issue,2
Anthony Hancock,solving,2
Elizabeth Macias,issue,2
Elizabeth Guerra,issue,2
Laura Gonzales,problem,2
Lisa Wilson,problem,2
Luis Werner,problem,2
Marc Roberts,problem,2
David Smith,issue,2
Connor Jackson,connect,2
Mikayla Wright,th,2
Christian Armstrong,reason,2
Teresa Gilbert,th,2
Amanda Brown,hearing,2
Jordan Wilson,issue,2
John Richardson,issue,2
Anthony Shaffer,thank,2
Robert Lara,solved,2
Rachel Avila,conference,2
Kristin Campbell,reason,2
Jessica Powell,issue,2
Amanda Benjamin,thank,2
Joshua Ortiz,reason,2
Allen Bowers,thank,2
Jesse Blevins,issue,2
John Bailey,confirmed,2
Jeremy George,issue,2
Jennifer Morales,issue,2
Kevin Cook,problem,2
Jamie Smith,issue,2
Justin Willis,thank,2
Kathryn Vasquez,thank,2
Elizabeth Guerra,problem,2
Christopher Murphy,solved,2
Samantha Warner,company,2
Thomas Lewis,thank,2
Tina Garza,issue,2
Theresa Moore,thank,2
Teresa Gilbert,company,2
Carla Burke,problem,2
Carolyn Norman,problem,2
Christopher Mcintosh,solved,2
Lori Daugherty,doesn,2
John Bailey,solved,2
Teresa Gilbert,issue,2
Charlotte Jacobs,problem,2
Claudia Massey,solved,2
Christine Lewis,problem,2
Christopher Dean,problem,2
Christopher Murphy,problem,2
Craig Gonzales,complain,2
Linda Foster,complain,2
Brittney Key,problem,2
Peter Lawrence,company,2
Tracey Malone,issue,2
Tyler Miller,issue,2
Anthony Shaffer,problem,2
Brandy Odonnell,thanks,2
Brandy Odonnell,issues,2
Bradley Johnson,thanks,2
Ann English,issues,2
Ariana Chavez,thanks,2
William Little MD,doesn,2
Wendy Taylor,issue,2
Darren Hoffman,received,2
Julie Williams,company,2
Virginia Lane,issue,2
Brian Young,problem,2
Marcus Lynch,company,2
Virginia Lane,thank,2
Christine Castro,received,2
Mikayla Wright,company,2
Ms. Karen Moore,company,2
Sheri Hood,issue,2
Samuel Mccoy,thank,2
David Weaver,solved,2
Michael Ruiz,thank,2
David Smith,problem,2
Robert Smith,complaint,2
James Lopez,does,2
David Taylor,problem,2
Lindsey Smith,thank,2
Tanner Snyder,complaint,2
Kristin Campbell,having,2
Dawn Copeland,problem,2
Debra Brown,problem,2
Karen Williams,complaints,2
Devon Daniel,problem,2
Renee Lucas,having,2
Kelsey Garcia,thank,2
Kayla Wilson,thank,2
Katrina White,thank,2
Lawrence Phillips,complete,2
Andrea Beck,does,2
Rhonda Sullivan,issue,2
Robert Smith,issue,2
Shelley Watson,issue,2
Misty Castillo,thank,2
Sheila Collins,issue,2
Sharon Stephenson,issue,2
Robert Cook,thank,2
Sean Williams,issue,2
Claudia Massey,problem,2
Sarah Thomas,issue,2
Sarah Bennett,issue,2
Christopher Mcintosh,doesn,2
Craig Fuller,problem,2
Craig Gonzales,problem,2
Samuel Mccoy,issue,2
Nicole Jones,thank,2
Nicole Cummings,thank,2
Carol Reid,doesn,2
Nancy Baker,thank,2
Carla Morgan,doesn,2
Russell Lee,issue,2
David Meyers,issue,2
Anthony Kerr,help,2
Anthony Shaffer,help,2
Thomas White,help,2
Timothy Huff,talking,2
Brianna Wolf,really,2
Lawrence Phillips,directly,2
Brandon Leon,really,2
Susan Salazar,talking,2
David Meyers,process,2
Stephanie Simpson,talking,2
Scott Murphy,talking,2
Tracy Weaver,help,2
Lori Daugherty,convenience,2
Veronica Anderson,help,2
Laurie Wilson,process,2
Victoria Butler,help,2
Samuel Douglas,talking,2
Amy Calderon,really,2
William Melton,instead,2
Amanda Benjamin,really,2
Russell Lee,talking,2
Roy Lynch,help,2
Savannah Keller,problems,2
David Smith,really,2
Tracey Malone,talks,2
Gordon Jones,team,2
Savannah Keller,disappointed,2
Dylan Mercer,team,2
Lawrence Phillips,help,2
Samuel Gonzalez,interaction,2
Christopher Moore Jr.,team,2
Mark Lucas,help,2
Brandy Foley,team,2
Brandon Leon,team,2
Carla Burke,problems,2
Jennifer May,conversation,2
Erik Williams,really,2
Amy Flores,speak,2
Michele Roberts,help,2
Linda Foster,conversation,2
Joe Walls,interaction,2
Douglas Smith,really,2
Theresa Moore,process,2
Andrea Rasmussen,correct,2
Emily Mckenzie,correct,2
Rhonda Martin DVM,different,2
Allen Bowers,helpful,2
Kristine Banks,different,2
Melissa Taylor,products,2
Mike Fields,products,2
Juan Moore,different,2
Patricia Moore,cot,2
Andrea Conley,spotify,2
Kelly Singh,talking,2
Samuel Ramos,couldn,2
Kayla Wilson,talking,2
Kathy Decker DVM,talking,2
Andrea Wilkerson,helpful,2
Angela Carlson,helpful,2
Andrea Beck,courier,2
Daniel Davis,courier,2
Ryan Thompson,products,2
Scott Pierce,courier,2
Lisa Wilson,talking,2
Katrina Summers,products,2
Kristine Banks,dilevery,2
Sean Williams,different,2
Joe Walls,correct,2
Jaime Henderson,ready,2
Olivia Nguyen,talking,2
Nathan Young,difficult,2
Lauren Simmons,spoke,2
Daniel Woods,products,2
Kristine Banks,cost,2
Scott Scott,installation,2
David Meza MD,products,2
Brandon Goodwin,costing,2
Matthew Lambert,installation,2
Phillip Mccoy,costmers,2
Joshua Rose,installation,2
Michael Cooper,talking,2
Gregory Davenport,costomer,2
Haley Chambers DDS,products,2
Mary Quinn,talking,2
Brian Wall,interested,2
Patty Gutierrez,sorry,2
Mary Ross,problem,2
Mikayla Wright,disconnected,2
Claudia Massey,help,2
Blake Davis,issue,2
Nathan Young,really,2
Mrs. Heather Williams,problem,2
Alan Cruz,contact,2
Nicholas Wright,disconnected,2
Ms. Karen Moore,problem,2
Anthony Kerr,issue,2
Brandy Foley,contact,2
Wayne Jimenez,problem,2
Anthony Hancock,issue,2
Nancy Baker,really,2
Christian Armstrong,contact,2
Christina Bolton,contact,2
Nicholas Wright,problem,2
Ms. Karen Moore,really,2
Angelica Williams,issue,2
Amy Mendez,technician,2
Michelle Whitehead,problem,2
Brianna Wolf,issue,2
Christopher Schneider,help,2
Christopher Sanchez,help,2
Daniel Murphy,issue,2
Michael Thomas,tells,2
Curtis Mccarthy,issue,2
Matthew Callahan,problem,2
Connor Jackson,issue,2
Scott Pierce,really,2
Janet Shea,telling,2
Claudia Jones,issue,2
Theresa Moore,tell,2
Michael Cooper,problem,2
Ricky Berger,really,2
Christian Armstrong,issue,2
Charles Williamson,issue,2
Michael Miller,problem,2
Theresa Moore,solving,2
Michael Ruiz,problem,2
Tanner Snyder,consumer,2
Amy Flores,issue,2
Allison Wheeler,issue,2
Kristine Banks,contact,2
Kristin Beasley,really,2
John Barrett,help,2
Frederick Cook,contacting,2
Scott Sutton,problem,2
Morgan Gomez,team,2
Jorge Ingram,help,2
Melissa Spence,team,2
Wendy Taylor,soon,2
Joshua Stewart,help,2
Gregory Davenport,invoice,2
Juan Moore,help,2
Kathy Stevenson,really,2
Theresa Moore,problem,2
Kathryn Vasquez,help,2
Lauren Simmons,sorry,2
Victoria Butler,problem,2
Kenneth Ramos,help,2
Patrick Shelton,sorry,2
Kristin Adams,really,2
Richard Oconnor,team,2
Brittany Nunez,technical,2
Ricky Berger,team,2
Ann English,technical,2
Luke Schultz,contact,2
Xavier Little,team,2
Matthew Reynolds,contact,2
Melissa Taylor,contact,2
Michelle Whitehead,contact,2
Adriana Adams,issue,2
Melissa Mcclain MD,really,2
Tammy Garcia,team,2
Robert Lara,problem,2
Jacqueline Santiago,help,2
Ryan Khan,problem,2
Linda Foster,really,2
Kristin Adams,soon,2
Lawrence Phillips,contacted,2
Christina Bolton,irritating,2
Robert Cook,team,2
Kathryn Vasquez,try,2
Adam Hernandez,hope,2
Gabriel Campos,good,2
Samuel Ramos,overall,2
Brian Wall,words,2
Teresa Gilbert,non,2
Kelsey Massey,good,2
Sarah Keller,giving,2
Kimberly Oliver,owner,2
Kelly Thomas,good,2
Amy Berry,awesome,2
Elijah Hoffman,morning,2
Michael Ruiz,make,2
Daniel Davis,morning,2
Misty Castillo,make,2
Sharon Stephenson,overload,2
Brandy Foley,morning,2
Nicole Chavez,make,2
Kristen Olson,rs,2
Mikayla Wright,non,2
Kelly Thomas,wonderful,2
Shelley Watson,second,2
Jonathan Wright,resolve,2
Sean Olson,make,2
Lori Daugherty,ai,2
Kathryn Vasquez,good,2
Kathryn Jones,good,2
Joseph Harris,resolving,2
Wendy Taylor,airpod,2
Andrea Wilkerson,gm,2
Sharon Bullock,gm,2
Karen Schultz,good,2
Brenda Gillespie,second,2
Lori Daugherty,allow,2
Cole Carlson,used,2
Kenneth Martin,good,2
Karen Montgomery,paid,2
Brandy Foley,explained,2
Brianna Brown PhD,work,2
Laura Patel,good,2
Laura Beck,good,2
Laura Beck,agents,2
Latoya Blair,good,2
Christine Castro,make,2
Lisa May,giving,2
James Ford,nokia,2
Jessica Henderson,packing,2
Melissa Nelson,agents,2
Elizabeth Macias,resolve,2
Dawn Porter,make,2
Andrea Wilkerson,packet,2
Donna Jenkins,make,2
Kristen Olson,good,2
Kenneth Murphy,good,2
Paul Johnson,agents,2
Kimberly Oliver,good,2
James Ford,resolve,2
Joshua Christensen,make,2
Kimberly Davidson,good,2
Kelly Thomas,words,2
James Williams,resolve,2
Laura Patel,awesome,2
Lori Daugherty,select,2
Jamie Smith,resolve,2
Kristine Banks,make,2
Kevin Cook,good,2
Teresa Nolan,use,2
Kerry Austin,good,2
Julie Williams,good,2
Xavier Little,novice,2
Scott Pierce,sealed,2
Kathy Strong,number,2
John Barrett,good,2
Joel Marsh,good,2
Nathan Young,going,2
Kristi Schultz,money,2
Scott Pierce,validated,2
Cathy Harris,valuable,2
Michael Gomez,resolve,2
Janet Shea,number,2
Alexandra Harris,orders,2
Jessica Kelly,good,2
Scott Pierce,ordering,2
Jeremy George,authority,2
Tammy Gould,resolved,2
Christopher Sanchez,man,2
Kenneth Wilson,number,2
Xavier Little,make,2
Madison Flores,ordering,2
Lori Daugherty,flexible,2
Melissa Russell,facing,2
Lawrence Phillips,authorities,2
Stephen Foster,facing,2
Olivia Alvarez,resolve,2
Matthew Callahan,aur,2
Olivia Villa,scam,2
Nathan Nguyen,man,2
Christine Castro,money,2
Sharon Stephenson,resolved,2
Shari Martinez,resolved,2
Teresa Gilbert,august,2
Sharon Bullock,ordered,2
Michael Abbott,mam,2
Dana Bridges,amazing,2
Paul Preston,orders,2
Debra Brown,mam,2
Amanda Proctor,exucatives,2
Veronica Anderson,otp,2
Kim Barnes,resolve,2
Joshua Mccarthy,good,2
Michelle Whitehead,available,2
Joshua Franklin,good,2
Natasha Hunter,se,2
Olivia Villa,using,2
Kristen Olson,resolve,2
Joseph Harper,good,2
Andrea Conley,number,2
Miss Donna Robertson,osm,2
Jessica Williams,available,2
Jake Castro,available,2
Dawn Porter,available,2
Travis Gardner,money,2
Patricia Moore,making,2
Justin Willis,original,2
Sarah Keller,rude,2
Desiree Torres,ut,2
Veronica Anderson,alternate,2
Amy Mendez,script,2
John Robinson,good,2
Robert Elliott,money,2
Melissa Spence,malafide,2
Micheal Morgan,scratch,2
Michael Brady,automatically,2
David Smith,mam,2
Amy Mendez,scheduling,2
Anthony Hancock,make,2
Kristin Bowman,ur,2
Alexandra Harris,pay,2
Melissa Murray,good,2
Sheena Williams,resolution,2
Ronald Houston,pathetic,2
Ashley Lawson,bakwas,2
Teresa Nolan,fraud,2
Michael Hart,good,2
Angela Carlson,bahut,2
Jennifer Hernandez,experience,2
Michael Cooper,good,2
Samuel Ramos,badtameez,2
Lawrence Phillips,pathetic,2
Wendy Anderson,bad,2
Ricky Berger,given,2
Mike Fields,sellers,2
Veronica Anderson,bad,2
Tracey Malone,bad,2
Kathryn Vasquez,unhappy,2
Timothy Green,bad,2
Melissa Russell,sellers,2
Stephanie Holmes,bad,2
Tracy Weaver,work,2
Sean Williams,bad,2
Monica Edwards,love,2
Nathan Nguyen,love,2
Linda Foster,experience,2
Megan Smith,good,2
Blake Davis,pathetic,2
Ryan Bishop III,bad,2
Douglas Savage,multiple,2
Courtney Richardson,multiple,2
Renee Lucas,bad,2
Scott Chang,resolution,2
Michael Rodriguez,good,2
Jesse Blevins,pair,2
Timothy Henry,sellers,2
Alexis Campbell,lot,2
Amy Berry,lot,2
Morgan Zavala,good,2
Shelly Bell,nice,2
Michelle Whitehead,address,2
Karen Montgomery,review,2
Monique Graham,good,2
Monique Andersen,good,2
Monica Edwards,good,2
Misty Castillo,good,2
Wendy Church,sellers,2
Steven Gates,nice,2
Miss Patricia Mack DDS,good,2
David Warren,names,2
Thomas Blair,sellers,2
Timothy Grant,pathetic,2
Tammy Thomas,sellers,2
Mikayla Wright,good,2
Susan Francis,nice,2
Joe Walls,na,2
Robert Cook,resolution,2
Darren Hoffman,experience,2
Michele Davidson,good,2
Brenda Gillespie,unhappy,2
Teresa Gilbert,nice,2
Michelle Whitehead,lot,2
Nathan Nguyen,given,2
James Chung,bank,2
Donald Hunt,bank,2
Amy Mendez,bank,2
Kathy Decker DVM,fraud,2
Patty Gutierrez,lovely,2
Peter Lawrence,bad,2
Michael Ruiz,mr,2
Anthony Shaffer,partner,2
Jessica Sanders,bad,2
John Gordon,nicely,2
Timothy Huff,experience,2
James Ford,bad,2
Chad Burns,resolve,2
Lisa Wilson,good,2
Tammy Garcia,mr,2
Amy Mendez,agents,2
Ryan Thompson,mr,2
Sydney Taylor,parcels,2
Michelle Smith,mr,2
Darren Hoffman,bad,2
Lance Case,mail,2
Marie Acosta,mail,2
Nicole Miranda,bad,2
Lisa Brennan,good,2
Sharon Stephenson,parcel,2
Lindsey Smith,good,2
Kristine Banks,parcel,2
Kathy Strong,mails,2
Amy Gonzalez,sellers,2
Jennifer Cruz,formal,2
Carolyn Norman,bad,2
Diana Dudley,work,2
David Perez,par,2
Angela Carlson,par,2
Jacob Hester,agents,2
Austin Gregory,bad,2
Jacqueline Santiago,ur,2
Maxwell Castillo,maam,2
Juan Moore,bad,2
Maria West,good,2
Justin Carpenter,bad,2
Matthew Ross,good,2
Xavier Little,unprofessional,2
Matthew Reynolds,good,2
Matthew Miller,good,2
Victor Rivera,nice,2
Victoria Butler,nice,2
Melanie Anderson,past,2
Michael Scott,bad,2
Michael Larson,bad,2
Mary Smith,good,2
